question,date,yes_price,change_1d,change_3d,change_5d
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump say 'mineral' during the 2025 State of the Union?,2025-03-04,0.725,0,0,0
Will Zelenskyy apologize to Trump by Friday?,2025-03-04,0.145,0,0,0
Trump admin announces cutting Ukraine aid by Friday?,2025-03-04,0.885,1,1,1
"Will Donald Trump say ""Ethereum"" during Crypto Summit on Friday?",2025-03-04,0.745,0,0,0
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump cut Ukraine off from Starlink?,2025-03-04,0.0725,0,1,0
Will Trump say 'crypto' or 'Bitcoin' during the 2025 State of the Union?,2025-03-04,0.495,1,1,1
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Trump announces cutting all military aid to Ukraine aid before April?,2025-03-04,0.63,1,1,1
"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
"Will Donald Trump say ""China"" during Crypto Summit on Friday?",2025-03-04,0.495,1,1,1
Trump negative approval by Friday?,2025-03-04,0.785,1,1,1
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
"Will Donald Trump say ""Energy"" during Crypto Summit on Friday?",2025-03-04,0.55,1,1,1
Will Trump issue an executive order on March 4?,2025-03-04,0.48,0,0,0
"Will Donald Trump say ""Reserve"" during Crypto Summit on Friday?",2025-03-04,0.69,1,1,1
Will Trump issue an executive order on March 6?,2025-03-04,0.57,0,0,0
Will Trump's joint address to Congress be 70-80 min?,2025-03-04,0.295,0,0,0
Will Trump's joint address to Congress be 80 min or more?,2025-03-04,0.32,1,1,1
"Will Donald Trump say ""Milady"" during Crypto Summit on Friday?",2025-03-04,0.475,0,0,0
Official Trump above $12.50 on March 7?,2025-03-04,0.42,1,1,1
Will Trump say 'Putin' during the 2025 State of the Union?,2025-03-04,0.625,0,0,0
"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
Will Trump cut Ukraine off from Starlink?,2025-03-04,0.0725,0,1,0
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
Will Trump's 2025 joint address get 34-38m viewers?,2025-03-04,0.16,1,1,1
Will Trump's 2025 joint address get >46m viewers?,2025-03-04,0.06,1,1,1
Will Trump's 2025 joint address get 38-42m viewers?,2025-03-04,0.18,0,0,0
Will Trump's 2025 joint address get 42-46m viewers?,2025-03-04,0.1,0,0,0
Will Trump's 2025 joint address get <34m viewers?,2025-03-04,0.41,1,0,0
Will Hakeem Jeffries applaud during Trump's address to Congress?,2025-03-04,0.805,0,0,0
Trump announces cutting all military aid to Ukraine aid before April?,2025-03-04,0.63,1,1,1
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump say 'Russia' 3+ times during the 2025 State of the Union?,2025-03-04,0.595,1,1,1
"Will Donald Trump say ""Energy"" during Crypto Summit on Friday?",2025-03-04,0.55,1,1,1
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
Trump admin announces cutting Ukraine aid by Friday?,2025-03-04,0.885,1,1,1
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
Will Trump's joint address to Congress be 80 min or more?,2025-03-04,0.32,1,1,1
Will Trump's joint address to Congress be 70-80 min?,2025-03-04,0.295,0,0,0
Will Trump's joint address to Congress be 50-60 min?,2025-03-04,0.13,0,0,0
Will Trump's joint address to Congress be 60-70 min?,2025-03-04,0.175,1,1,1
Will Trump's joint address to Congress be less than 50 min?,2025-03-04,0.107,0,0,0
Will John Fetterman applaud during Trump's address to Congress?,2025-03-04,0.825,0,0,0
Will Bernie Sanders applaud during Trump's address to Congress?,2025-03-04,0.025,1,1,1
Will Chuck Schumer applaud during Trump's address to Congress?,2025-03-04,0.67,1,1,1
Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,2025-03-04,0.245,1,1,1
Will Ilhan Omar applaud during Trump's address to Congress?,2025-03-04,0.385,0,0,0
Will Trump say 'Gulf of America' during the 2025 State of the Union?,2025-03-04,0.72,1,1,1
Will Trump say 'Peace' 10+ times during the 2025 State of the Union?,2025-03-04,0.29,0,0,0
Will Hakeem Jeffries applaud during Trump's address to Congress?,2025-03-04,0.805,0,0,0
Will Nancy Pelosi applaud during Trump's address to Congress?,2025-03-04,0.46,0,0,0
Will Trump say 'million' 10+ times during the 2025 State of the Union?,2025-03-04,0.565,0,0,0
Will Trump say 'beautiful' 10+ times during the 2025 State of the Union?,2025-03-04,0.12,1,1,1
Will Trump say 'ceasefire' during the 2025 State of the Union?,2025-03-04,0.745,1,1,1
"Will Donald Trump say ""Melania"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
Will Mitch McConnell applaud during Trump's address to Congress?,2025-03-04,0.77,1,1,1
Will Trump say 'terrible' 5+ times during the 2025 State of the Union?,2025-03-04,0.385,0,0,0
Will Trump say 'mandate' 5+ times times during the 2025 State of the Union?,2025-03-04,0.075,1,1,1
Will Trump say 'unemployment' during the 2025 State of the Union?,2025-03-04,0.405,1,1,1
Will Trump say 'term limit' during the 2025 State of the Union?,2025-03-04,0.0585,1,1,1
Will Alexandria Ocasio-Cortez applaud during Trump's address to Congress?,2025-03-04,0.265,0,0,0
Will Trump say 'Putin' during the 2025 State of the Union?,2025-03-04,0.625,0,0,0
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,2025-03-04,0.725,1,1,1
Will Trump say 'Epstein' during the 2025 State of the Union?,2025-03-04,0.067,1,1,1
Will Trump say 'trans' during the 2025 State of the Union?,2025-03-04,0.315,1,1,1
Will Trump say 'China' 5+ times during the 2025 State of the Union?,2025-03-04,0.3,1,1,1
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
"Will Trump say 'DEI' or 'diversity, equity, and inclusion' during the 2025 State of the Union?",2025-03-04,0.655,1,1,1
Will Trump's 2025 joint address get 34-38m viewers?,2025-03-04,0.16,1,1,1
"Will Donald Trump say ""Barron"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
Will Trump say 'Panama' during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
"Will Donald Trump say ""Reserve"" during Crypto Summit on Friday?",2025-03-04,0.69,1,1,1
Will Trump pass a border/immigration law in first 100 days?,2025-03-04,0.285,0,1,1
Will Trump's 2025 joint address get 38-42m viewers?,2025-03-04,0.18,0,0,0
Will Trump's 2025 joint address get 42-46m viewers?,2025-03-04,0.1,0,0,0
Will Trump say 'retard' or 'retarded' during the 2025 State of the Union?,2025-03-04,0.0105,0,0,0
Will Trump's 2025 joint address get <34m viewers?,2025-03-04,0.41,1,0,0
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump's 2025 joint address get >46m viewers?,2025-03-04,0.06,1,1,1
Will Trump say 'crypto' or 'Bitcoin' during the 2025 State of the Union?,2025-03-04,0.495,1,1,1
Will Trump say 'Russia' 3+ times during the 2025 State of the Union?,2025-03-04,0.595,1,1,1
Will Trump issue an executive order on March 6?,2025-03-04,0.57,0,0,0
Will Trump say 'mineral' during the 2025 State of the Union?,2025-03-04,0.725,0,0,0
"Will Donald Trump say ""Ethereum"" during Crypto Summit on Friday?",2025-03-04,0.745,0,0,0
"Will Donald Trump say ""Rug Pull"" during Crypto Summit on Friday?",2025-03-04,0.475,0,0,0
"Will Donald Trump say ""Coin"" 5+ times during Crypto Summit on Friday?",2025-03-04,0.455,1,1,1
"Will Donald Trump say ""Milady"" during Crypto Summit on Friday?",2025-03-04,0.475,0,0,0
"Will Donald Trump say ""Pump"" during Crypto Summit on Friday?",2025-03-04,0.56,0,0,0
Will Trump issue an executive order on March 4?,2025-03-04,0.48,0,0,0
Will Trump issue an executive order on March 5?,2025-03-04,0.415,1,0,0
Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,2025-03-04,0.845,1,1,1
"Will Donald Trump say ""Energy"" during Crypto Summit on Friday?",2025-03-04,0.55,1,1,1
Will Trump say 'AI' or 'artificial intelligence' during the 2025 State of the Union?,2025-03-04,0.83,0,0,0
Will Trump say 'Greenland' during the 2025 State of the Union?,2025-03-04,0.28,0,0,0
"Will Donald Trump say ""China"" during Crypto Summit on Friday?",2025-03-04,0.495,1,1,1
"Will Donald Trump say ""Solana"" during Crypto Summit on Friday?",2025-03-04,0.46,1,0,0
Will Donald Trump sign 5-9 executive orders in March?,2025-03-04,0.008,1,0,0
Will Trump post 100-109 times on Truth Feb 28 - March 7?,2025-03-04,0.19,0,0,0
"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
"Will Donald Trump say ""Crypto"" 5+ times during Crypto Summit on Friday?",2025-03-04,0.725,1,1,1
Will Trump post 130-139 times on Truth Feb 28 - March 7?,2025-03-04,0.041,0,0,0
Will Trump post 120-129 times on Truth Feb 28 - March 7?,2025-03-04,0.15,0,0,0
"Will Donald Trump say ""AI"" or ""Artificial Intelligence"" during Crypto Summit on Friday?",2025-03-04,0.6,1,0,0
"Will Donald Trump say ""Crypto"" 10+ times during Crypto Summit on Friday?",2025-03-04,0.535,1,1,1
"Will Donald Trump say ""Dogecoin"" during Crypto Summit on Friday?",2025-03-04,0.345,0,0,0
"Will Donald Trump say ""Ripple"" during Crypto Summit on Friday?",2025-03-04,0.48,0,0,0
"Will Donald Trump say ""Moon"" during Crypto Summit on Friday?",2025-03-04,0.535,0,0,0
Will Trump say 'Hamas' during the 2025 State of the Union?,2025-03-04,0.465,1,1,1
Will Trump post 80-89 times on Truth Feb 28 - March 7?,2025-03-04,0.0715,1,1,1
Will Trump invite the Philadelphia Eagles to the White House?,2025-03-04,0.8775,1,0,0
"Will Donald Trump say ""TikTok"" during Crypto Summit on Friday?",2025-03-04,0.4,0,0,0
Will Trump post 90-99 times on Truth Feb 28 - March 7?,2025-03-04,0.23,1,0,0
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
Will Trump post 150-159 times on Truth Feb 28 - March 7?,2025-03-04,0.0065,0,0,0
Will Trump post 140-149 times on Truth Feb 28 - March 7?,2025-03-04,0.031,0,0,0
Will Trump post 110-119 times on Truth Feb 28 - March 7?,2025-03-04,0.25,0,0,0
Trump negative approval before May?,2025-03-04,0.962,0,1,1
Will Trump post 160 or more times on Truth Feb 28 - March 7?,2025-03-04,0.0075,0,0,0
Will Trump say 'inflation' 10+ times during the 2025 State of the Union?,2025-03-04,0.075,1,1,1
Will Donald Trump sign less than 5 executive orders in March?,2025-03-04,0.005,1,0,0
Will Trump's joint address to Congress be 80 min or more?,2025-03-04,0.32,1,1,1
Will Trump's joint address to Congress be 50-60 min?,2025-03-04,0.13,0,0,0
Will Trump's joint address to Congress be 70-80 min?,2025-03-04,0.295,0,0,0
Will Trump's joint address to Congress be 60-70 min?,2025-03-04,0.175,1,1,1
Will Trump's joint address to Congress be less than 50 min?,2025-03-04,0.107,0,0,0
Will Trump say 'ceasefire' during the 2025 State of the Union?,2025-03-04,0.745,1,1,1
Will Trump say 'Peace' 10+ times during the 2025 State of the Union?,2025-03-04,0.29,0,0,0
Will Trump say 'Russia' 3+ times during the 2025 State of the Union?,2025-03-04,0.595,1,1,1
Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,2025-03-04,0.245,1,1,1
Will Trump say 'mandate' 5+ times times during the 2025 State of the Union?,2025-03-04,0.075,1,1,1
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
"Will Trump say 'DEI' or 'diversity, equity, and inclusion' during the 2025 State of the Union?",2025-03-04,0.655,1,1,1
Will Trump say 'terrible' 5+ times during the 2025 State of the Union?,2025-03-04,0.385,0,0,0
Will Trump say 'Gulf of America' during the 2025 State of the Union?,2025-03-04,0.72,1,1,1
Will Trump say 'unemployment' during the 2025 State of the Union?,2025-03-04,0.405,1,1,1
Will Trump say 'Putin' during the 2025 State of the Union?,2025-03-04,0.625,0,0,0
Will Trump say 'trans' during the 2025 State of the Union?,2025-03-04,0.315,1,1,1
Will Trump say 'term limit' during the 2025 State of the Union?,2025-03-04,0.0585,1,1,1
Will Trump say 'China' 5+ times during the 2025 State of the Union?,2025-03-04,0.3,1,1,1
Will Trump say 'beautiful' 10+ times during the 2025 State of the Union?,2025-03-04,0.12,1,1,1
Will Trump say 'Epstein' during the 2025 State of the Union?,2025-03-04,0.067,1,1,1
Will John Fetterman applaud during Trump's address to Congress?,2025-03-04,0.825,0,0,0
Will Bernie Sanders applaud during Trump's address to Congress?,2025-03-04,0.025,1,1,1
Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,2025-03-04,0.845,1,1,1
Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,2025-03-04,0.725,1,1,1
Will Trump say 'Greenland' during the 2025 State of the Union?,2025-03-04,0.28,0,0,0
Will Trump say 'crypto' or 'Bitcoin' during the 2025 State of the Union?,2025-03-04,0.495,1,1,1
Will Trump say 'million' 10+ times during the 2025 State of the Union?,2025-03-04,0.565,0,0,0
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
Will Trump say 'Panama' during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump say 'retard' or 'retarded' during the 2025 State of the Union?,2025-03-04,0.0105,0,0,0
Will Trump's 2025 joint address get 34-38m viewers?,2025-03-04,0.16,1,1,1
Will Chuck Schumer applaud during Trump's address to Congress?,2025-03-04,0.67,1,1,1
Will Trump's 2025 joint address get 38-42m viewers?,2025-03-04,0.18,0,0,0
Will Trump say 'mineral' during the 2025 State of the Union?,2025-03-04,0.725,0,0,0
Will Trump's 2025 joint address get 42-46m viewers?,2025-03-04,0.1,0,0,0
Will Trump's 2025 joint address get <34m viewers?,2025-03-04,0.41,1,0,0
Will Trump's 2025 joint address get >46m viewers?,2025-03-04,0.06,1,1,1
Will Mitch McConnell applaud during Trump's address to Congress?,2025-03-04,0.77,1,1,1
Will Nancy Pelosi applaud during Trump's address to Congress?,2025-03-04,0.46,0,0,0
"Will Donald Trump say ""Melania"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
Will Trump say 'AI' or 'artificial intelligence' during the 2025 State of the Union?,2025-03-04,0.83,0,0,0
Will Alexandria Ocasio-Cortez applaud during Trump's address to Congress?,2025-03-04,0.265,0,0,0
Will Trump say 'Hamas' during the 2025 State of the Union?,2025-03-04,0.465,1,1,1
"Will Donald Trump say ""Reserve"" during Crypto Summit on Friday?",2025-03-04,0.69,1,1,1
Will Ilhan Omar applaud during Trump's address to Congress?,2025-03-04,0.385,0,0,0
Will Hakeem Jeffries applaud during Trump's address to Congress?,2025-03-04,0.805,0,0,0
Trump announces cutting all military aid to Ukraine aid before April?,2025-03-04,0.63,1,1,1
Trump admin announces cutting Ukraine aid by Friday?,2025-03-04,0.885,1,1,1
Will Trump cut Ukraine off from Starlink?,2025-03-04,0.0725,0,1,0
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
Will Zelenskyy apologize to Trump by Friday?,2025-03-04,0.145,0,0,0
"Will Donald Trump say ""Russia"" during Crypto Summit on Friday?",2025-03-04,0.5,0,0,0
Will FBI send Pam Bondi the full Epstein files by Friday?,2025-03-04,0.1,1,1,0
Trump announces cutting all military aid to Ukraine aid before April?,2025-03-04,0.63,1,1,1
Trump admin announces cutting Ukraine aid by Friday?,2025-03-04,0.885,1,1,1
Will Trump cut Ukraine off from Starlink?,2025-03-04,0.0725,0,1,0
Will Zelenskyy apologize to Trump by Friday?,2025-03-04,0.145,0,0,0
Will Trump say 'Ukraine' during the 2025 State of the Union?,2025-03-04,0.895,1,1,1
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump say 'ceasefire' during the 2025 State of the Union?,2025-03-04,0.745,1,1,1
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,2025-03-04,0.245,1,1,1
Will Trump say 'mineral' during the 2025 State of the Union?,2025-03-04,0.725,0,0,0
Will Trump say 'AI' or 'artificial intelligence' during the 2025 State of the Union?,2025-03-04,0.83,0,0,0
Will Trump say 'million' 10+ times during the 2025 State of the Union?,2025-03-04,0.565,0,0,0
Will Trump say 'China' 5+ times during the 2025 State of the Union?,2025-03-04,0.3,1,1,1
Will Trump say 'Canada' during the 2025 State of the Union?,2025-03-04,0.875,1,1,1
Will Trump say 'Panama' during the 2025 State of the Union?,2025-03-04,0.59,1,1,1
Will Trump say 'crypto' or 'Bitcoin' during the 2025 State of the Union?,2025-03-04,0.495,1,1,1
Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,2025-03-04,0.725,1,1,1
Will Trump say 'Gulf of America' during the 2025 State of the Union?,2025-03-04,0.72,1,1,1
Will Trump pass a border/immigration law in first 100 days?,2025-03-04,0.285,0,1,1
Will Trump say 'inflation' 10+ times during the 2025 State of the Union?,2025-03-04,0.075,1,1,1
Will Trump say 'unemployment' during the 2025 State of the Union?,2025-03-04,0.405,1,1,1
Will Trump say 'term limit' during the 2025 State of the Union?,2025-03-04,0.0585,1,1,1
Will Trump say 'Zelenskyy' during the 2025 State of the Union?,2025-03-04,0.64,1,1,1
Will Trump say 'mandate' 5+ times times during the 2025 State of the Union?,2025-03-04,0.075,1,1,1
Will Donald Trump sign 5-9 executive orders in March?,2025-03-04,0.008,1,0,0
"Will Donald Trump say ""Energy"" during Crypto Summit on Friday?",2025-03-04,0.55,1,1,1
"Will Donald Trump say ""Coin"" 5+ times during Crypto Summit on Friday?",2025-03-04,0.455,1,1,1
"Will Donald Trump say ""Ethereum"" during Crypto Summit on Friday?",2025-03-04,0.745,0,0,0
"Will Donald Trump say ""AI"" or ""Artificial Intelligence"" during Crypto Summit on Friday?",2025-03-04,0.6,1,0,0
"Will Donald Trump say ""China"" during Crypto Summit on Friday?",2025-03-04,0.495,1,1,1
Will Trump say 'terrible' 5+ times during the 2025 State of the Union?,2025-03-04,0.385,0,0,0
Will Donald Trump sign less than 5 executive orders in March?,2025-03-04,0.005,1,0,0
Will Trump's 2025 joint address get 38-42m viewers?,2025-03-04,0.18,0,0,0
Will Trump say 'beautiful' 10+ times during the 2025 State of the Union?,2025-03-04,0.12,1,1,1
