title,url,matching_questions,similarity,date,yes_price,change_1d,change_3d,change_5d
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.421422392129898,2024-10-16,0.0015,0,0,0
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will any other Republican Politician win the 2024 US Presidential Election?,0.4214000105857849,2024-10-16,0.0035,0,0,0
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.4179760813713074,2024-10-16,0.0005,0,0,0
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will Chris Christie win the 2024 US Presidential Election?,0.4153035879135132,2024-10-16,0.0005,0,0,0
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,0.4114014804363251,2024-10-16,0.0005,0,0,0
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Trump gets more black voters than in 2020?,0.4106479585170746,2024-10-16,0.76,1,1,1
"Interview: Harris Faulker of Fox News Hosts a Town Hall with Donald Trump in Georgia - October 16, 2024",https://player.vimeo.com/video/1021636933,Will Trump drop out of presidential race?,0.4047805666923523,2024-10-16,0.0235,1,0,0
"Interview: Hugh Hewitt Interviews Donald Trump on His Radio and Podcast Show - October 24, 2024",https://player.vimeo.com/video/1023842644,"Will Trump say ""China"" 5 or more times during New York rally on October 27?",0.4341382980346679,2024-10-24,0.875,0,0,0
"Interview: Hugh Hewitt Interviews Donald Trump on His Radio and Podcast Show - October 24, 2024",https://player.vimeo.com/video/1023842644,"Will Trump say ""China"" 10 or more times during Georgia rally on October 23?",0.4020577073097229,2024-10-24,0.425,0,0,0
"Interview: Hugh Hewitt Interviews Donald Trump on His Radio and Podcast Show - October 7, 2024",https://player.vimeo.com/video/1017808562,Trump and Harris agree to Fox News debate?,0.4588479399681091,2024-10-07,0.0475,0,0,0
"Interview: Hugh Hewitt Interviews Donald Trump on His Radio and Podcast Show - October 7, 2024",https://player.vimeo.com/video/1017808562,Will Trump tweet 5-9 times October 4-11?,0.4238298535346985,2024-10-07,0.005,0,0,0
"Interview: Hugh Hewitt Interviews Donald Trump on His Radio and Podcast Show - October 7, 2024",https://player.vimeo.com/video/1017808562,Will Trump tweet 10-14 times October 4-11?,0.4102576076984405,2024-10-07,0.03,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump go on Joe Rogan before election?,0.5453710556030273,2024-10-25,0.967,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""tax"" 10 or more times on The Joe Rogan Experience?",0.4956846237182617,2024-10-25,0.37,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Joe Rogan announce he is voting for Trump?,0.4909503161907196,2024-10-25,0.215,1,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Melania"" on The Joe Rogan Experience?",0.4905864596366882,2024-10-25,0.43,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""fake news"" on The Joe Rogan Experience?",0.4840621054172516,2024-10-25,0.72,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""FEMA"" on The Joe Rogan Experience?",0.4822341203689575,2024-10-25,0.325,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Epstein"" on The Joe Rogan Experience?",0.4791567921638489,2024-10-25,0.23,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""alien"" on The Joe Rogan Experience?",0.4790503978729248,2024-10-25,0.68,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""weave"" on The Joe Rogan Experience?",0.4655801653861999,2024-10-25,0.35,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Elon"" on The Joe Rogan Experience?",0.4569168090820312,2024-10-25,0.935,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Kennedy"" on The Joe Rogan Experience?",0.4492672085762024,2024-10-25,0.85,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""women's sports"" on The Joe Rogan Experience?",0.4479722678661346,2024-10-25,0.705,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 90-120 min?,0.4334675669670105,2024-10-25,0.325,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 60-90 min?,0.432422935962677,2024-10-25,0.325,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 120-150 min?,0.4314742684364319,2024-10-25,0.175,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""FBI"" on The Joe Rogan Experience?",0.4294818937778473,2024-10-25,0.63,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""vaccine"" on The Joe Rogan Experience?",0.4289686679840088,2024-10-25,0.515,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview be under 1 hour?,0.4289091527462005,2024-10-25,0.095,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 150-180 min?,0.4260292053222656,2024-10-25,0.055,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 180 min or more?,0.4245682954788208,2024-10-25,0.04,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Dana"" on The Joe Rogan Experience?",0.4222301840782165,2024-10-25,0.875,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""McDonald's"" on The Joe Rogan Experience?",0.4125845432281494,2024-10-25,0.77,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""cold plunge"" on The Joe Rogan Experience?",0.4091598987579345,2024-10-25,0.14,0,0,0
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Dark MAGA"" on The Joe Rogan Experience?",0.409000039100647,2024-10-25,0.17,1,1,1
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""weed"" on The Joe Rogan Experience?",0.4010830521583557,2024-10-25,0.25,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.4840837121009826,2024-10-24,0.0005,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4609326124191284,2024-10-24,0.382,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.4553740918636322,2024-10-24,0.0005,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Republican Politician win the 2024 US Presidential Election?,0.4491163492202759,2024-10-24,0.0005,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Trump-Vance Republican ticket on election day?,0.4444310665130615,2024-10-24,0.9855,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will either Kamala or Trump win every swing state?,0.4379957914352417,2024-10-24,0.37,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 4-5%?,0.4372010827064514,2024-10-24,0.065,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Associated Press declares winner before 3am on Nov 6?,0.4341144263744354,2024-10-24,0.33,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Trump eligible to vote in the election?,0.4332606792449951,2024-10-24,0.994,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump mention $MAGA before Election?,0.4322516918182373,2024-10-24,0.07,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4278635382652282,2024-10-24,0.0005,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump lead in RCP on Oct 25?,0.4270913600921631,2024-10-24,0.0465,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Kamala flips a 2020 Trump state?,0.4269284009933471,2024-10-24,0.31,1,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 5-6%?,0.4256678819656372,2024-10-24,0.055,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Kamala Harris wins the popular vote?,0.4224247336387634,2024-10-24,0.62,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 3-4%?,0.4192708134651184,2024-10-24,0.075,0,0,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 7% or more?,0.4181819558143616,2024-10-24,0.053,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 0-1%?,0.4160360693931579,2024-10-24,0.11,0,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Donald Trump win the 2024 US Presidential Election?,0.415160596370697,2024-10-24,0.6155,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Donald & Melania Trump divorce before election?,0.4126048684120178,2024-10-24,0.0145,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 6-7%?,0.4109682440757751,2024-10-24,0.0345,1,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,GOP wins popular vote by 4-5%?,0.4080684781074524,2024-10-24,0.026,1,1,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 2-3%?,0.4059564769268036,2024-10-24,0.105,1,1,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will the election be called on Nov 5?,0.4058296978473663,2024-10-24,0.21,1,1,1
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.4054290652275085,2024-10-24,0.0005,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 1-2%?,0.4014584422111511,2024-10-24,0.115,0,0,0
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump win 5 swing states?,0.4004751741886139,2024-10-24,0.125,0,1,1
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Will Donald Trump win the 2024 US Presidential Election?,0.4462944865226745,2024-10-15,0.5505,1,1,1
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Trump nominates RFK Jr. to Cabinet?,0.4402653574943542,2024-10-15,0.21,1,0,1
