question,date,yes_price,change_1d,change_3d,change_5d
"Will Trump say ""Venezuela"" 3 or more times during Arizona rally on October 13?",2024-10-13,0.675,-1,-1,-1
"Will Trump say ""unrealized"" during California rally on October 12?",2024-10-13,0.675,0,0,0
"Will Trump say ""crypto"" or ""Bitcoin"" during California rally on October 12?",2024-10-13,0.082,0,0,0
Donald & Melania Trump divorce before election?,2024-10-21,0.0135,0,1,-1
Trump positive favorability on March 1?,2025-02-10,0.18,-1,-1,-1
Donald & Melania Trump divorce before election?,2024-10-22,0.0135,-1,-1,-1
Will Trump mention $MAGA before Election?,2024-10-19,0.07,1,1,0
"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 18?",2024-10-19,0.55,0,0,0
Trump wins and picks Dimon for Treasury Secretary?,2024-10-19,0.08,-1,0,-1
Will Joe Biden endorse Donald Trump?,2024-10-19,0.0085,-1,-1,-1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-19,0.5995,1,1,1
Will Trump lead in RCP on Oct 25?,2024-10-19,0.0425,-1,1,1
Trump blowout victory?,2024-10-19,0.14,1,1,1
"Will Trump say ""Israel"" during Pennsylvania rally on October 19?",2024-10-20,0.9995,0,0,0
"Will Trump say ""Hamas"" during Pennsylvania rally on October 19?",2024-10-20,0.001,0,0,0
Donald & Melania Trump divorce before election?,2024-10-17,0.024,-1,-1,-1
Trump wins every swing state?,2024-10-17,0.295,-1,-1,1
"Will Trump say ""JD Vance"" during Univision town hall?",2024-10-17,0.13,0,0,0
"Will Trump say ""Pennsylvania"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.265,0,0,0
Will Joe Biden endorse Donald Trump?,2024-11-05,0.005,0,0,0
"Will Trump say ""think of it"" 5 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.645,0,0,0
"Will Trump say ""Shanghai"" during Michigan rally on Nov 4?",2024-11-05,0.735,0,0,0
Will Joe Biden attend presidential inauguration?,2025-01-13,0.9865,1,-1,-1
"Will Trump say ""Biden"" during his inauguration speech?",2025-01-13,0.9,1,-1,-1
Trump inauguration gets more viewers than Biden's?,2025-01-13,0.26,-1,1,1
Will Mike Gallagher be Trump's Defense Secretary?,2025-01-13,0.0195,-1,-1,-1
Trump and Harris agree to Fox News debate?,2024-10-08,0.0295,1,-1,-1
Kamala flips a 2020 Trump state?,2024-10-08,0.415,-1,-1,-1
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-08,0.4575,1,-1,-1
Kamala Harris wins the popular vote?,2024-10-08,0.741,-1,-1,-1
Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,2025-02-18,0.665,0,-1,-1
Will Trump Media invest in $TRUMP before March?,2025-02-18,0.0255,1,-1,-1
Will Trump Media invest in Ethereum before March?,2025-02-18,0.061,-1,-1,-1
Elon Musk out as Head of DOGE before July?,2025-02-18,0.195,0,0,0
Will Trump cut NPR funding in February?,2025-02-18,0.22,1,-1,-1
Will Trump sue AOC before March?,2025-02-18,0.0095,-1,-1,-1
"Will Trump and Elon say ""Crypto"" or ""Bitcoin"" during their Feb 18 interview?",2025-02-18,0.16,1,-1,-1
Will Trump Media invest in Bitcoin before March?,2025-02-18,0.025,-1,1,1
Trump wins every swing state?,2024-10-29,0.335,-1,-1,-1
Will Trump win another state by the largest margin?,2024-10-29,0.019,-1,-1,-1
Trump wins a solid blue state?,2024-10-29,0.195,-1,-1,-1
Will Trump win 6 swing states?,2024-10-29,0.155,1,1,-1
Will Trump win 2 swing states?,2024-10-29,0.085,-1,-1,0
Will Donald Trump win the 2024 US Presidential Election?,2024-11-05,0.5855,-1,-1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-11-05,0.274,1,1,1
Will Trump get more votes than 2020?,2024-11-05,0.72,1,1,1
Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.095,1,-1,-1
Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.09,1,-1,-1
Will Ron DeSantis win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.095,-1,1,1
Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.145,1,1,-1
Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.13,1,1,1
Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.13,1,1,1
Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,2024-11-05,0.1,1,-1,-1
Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.13,1,-1,-1
Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.0285,1,-1,-1
Will any other Republican Politician win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.07,-1,-1,-1
Will Gavin Newsom win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.0255,1,-1,-1
Will Chris Christie win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump win 4 swing states?,2024-11-05,0.14,1,1,1
Will Trump win 6 swing states?,2024-11-05,0.14,1,-1,-1
Will Trump win 5 swing states?,2024-11-05,0.175,1,-1,-1
Will Joe Biden win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Kanye West win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,2024-11-05,0.0455,-1,-1,-1
Will RFK Jr. win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will any other Democratic Politician win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump win 7 swing states?,2024-11-05,0.185,-1,1,1
Will Trump win 3 swing states?,2024-11-05,0.105,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump win 1 swing state?,2024-11-05,0.095,-1,-1,-1
Will Trump drop out of presidential race?,2024-11-05,0.0035,0,0,0
Will Trump be Speaker by January 1?,2024-11-05,0.0415,-1,-1,-1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Trump wins every swing state?,2024-11-05,0.195,-1,1,1
Will Trump win 2 swing states?,2024-11-05,0.105,-1,-1,-1
Will Trump tweet 100-109 times Nov 1-8?,2024-11-05,0.175,-1,-1,-1
Will Trump do better with LGTBQ voters than in 2020?,2024-11-05,0.185,1,-1,-1
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-05,0.043,-1,-1,-1
Will Kanye West win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump tweet 110-119 times Nov 1-8?,2024-11-05,0.2,-1,-1,-1
Trump wins and picks Dimon for Treasury Secretary?,2024-11-05,0.065,1,-1,-1
Will Trump tweet 120-129 times Nov 1-8?,2024-11-05,0.135,1,-1,-1
"Will Trump say ""teleprompter"" 3 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.25,0,0,0
Will Trump win no swing states?,2024-11-05,0.095,-1,-1,-1
Will Trump tweet 80-89 times Nov 1-8?,2024-11-05,0.07,-1,1,1
Will Trump win Miami?,2024-11-05,0.495,-1,1,1
Will Trump tweet 130 or more times Nov 1-8?,2024-11-05,0.325,1,-1,-1
Will AOC win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Will Nate Silver correctly call the Presidential Election?,2024-11-05,0.545,-1,-1,-1
Will Trump win another state by the largest margin?,2024-11-05,0.027,-1,-1,-1
Trump claims victory before AP calls the election?,2024-11-05,0.78,-1,-1,-1
Will Trump tweet 90-99 times Nov 1-8?,2024-11-05,0.085,-1,1,1
"Trump wins 287-251 - AZ, GA, NV, NC, PA",2024-11-05,0.085,-1,-1,-1
"Will Trump say ""Pennsylvania"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.265,0,0,0
Trump grope video released before the election?,2024-11-05,0.005,0,0,0
Will Trump win Arkansas by the largest margin?,2024-11-05,0.0035,1,-1,1
Will Trump win Texas by 10+ points?,2024-11-05,0.325,1,1,1
Will Trump sell shares of DJT before the election?,2024-11-05,0.01,0,0,0
Will Joe Rogan announce he is voting for Trump?,2024-11-05,0.0545,0,0,0
Will Trump go on Redscare?,2024-11-05,0.0035,0,0,0
Trump eligible to vote in the election?,2024-11-05,0.8565,1,1,1
Will Vivek Ramaswamy win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will Trump tweet 40-49 times Nov 1-8?,2024-11-05,0.0045,0,0,0
Will Bernie Sanders win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Trump wins Pennsylvania but loses the Election?,2024-11-05,0.11,-1,-1,-1
"Trump wins 281-257 - AZ, GA, NC, PA",2024-11-05,0.075,0,-1,-1
Trump blowout victory?,2024-11-05,0.135,1,-1,-1
Will Trump win Alaska by 6+ points?,2024-11-05,0.725,1,1,1
Trump wins a solid blue state?,2024-11-05,0.175,-1,-1,-1
Will the AP call the election on November 20?,2024-11-05,0.004,-1,-1,-1
Trump nominates Elon Musk to Cabinet?,2024-11-05,0.215,1,-1,-1
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-05,0.0505,-1,-1,-1
Will Trump win Mississippi by 20+ points?,2024-11-05,0.52,-1,1,1
Will the AP call the election on November 19?,2024-11-05,0.0055,-1,-1,-1
Will Trump win Florida by 8+ points?,2024-11-05,0.625,1,1,1
Associated Press declares winner before 3am on Nov 6?,2024-11-05,0.325,-1,-1,-1
Will the AP call the election by November 5?,2024-11-05,0.19,-1,-1,-1
"Will Trump say ""think of it"" 5 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.645,0,0,0
Will Trump tweet 70-79 times Nov 1-8?,2024-11-05,0.036,-1,-1,-1
Will Trump tweet 50-59 times Nov 1-8?,2024-11-05,0.0155,0,0,0
Will the AP call the election by November 6?,2024-11-05,0.595,0,0,0
Will the AP call the election by November 9?,2024-11-05,0.84,1,1,1
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-11-05,0.315,-1,1,1
Will the AP call the election on November 18?,2024-11-05,0.0055,-1,-1,-1
Will the AP call the election on November 10?,2024-11-05,0.017,1,1,1
Will the AP call the election on November 5?,2024-11-05,0.21,-1,-1,-1
Will the election be called on Nov 5?,2024-11-05,0.235,-1,-1,-1
Will Trump win West Virginia by the largest margin?,2024-11-05,0.1,1,-1,-1
Will Nikki Haley win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
Will the AP call the election on November 17?,2024-11-05,0.005,1,1,1
Will Hillary Clinton win the 2024 US Presidential Election?,2024-11-05,0.0005,0,0,0
"Will Trump say ""mog"" in 2024?",2024-11-05,0.07,0,-1,0
Will the AP call the election by November 7?,2024-11-05,0.76,-1,-1,-1
Will Trump win Florida by 12+ points?,2024-11-05,0.155,1,1,1
Will the AP call the election on November 9?,2024-11-05,0.0385,-1,-1,-1
Will the AP call the election on November 15?,2024-11-05,0.004,1,1,1
"Will Trump say ""border"" 20 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.585,0,0,0
Will the AP call the election on November 14?,2024-11-05,0.0115,1,1,1
"Trump wins the election but loses WI, MI, or PA?",2024-11-05,0.405,-1,-1,-1
Will the AP call the election on November 6?,2024-11-05,0.47,1,1,1
Will Nikki Haley win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
"Will Trump say ""Kamala"" 25 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.375,0,0,0
Will Trump win Oklahoma by the largest margin?,2024-11-05,0.019,1,-1,-1
Will Trump tweet 60-69 times Nov 1-8?,2024-11-05,0.016,-1,-1,-1
Will the AP call the election by November 8?,2024-11-05,0.825,-1,-1,-1
Trump Rust Belt swing state sweep?,2024-11-05,0.215,1,1,1
Will Bernie Sanders win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
Trump nominates RFK Jr. to Cabinet?,2024-11-05,0.37,1,1,1
Will Trump mention $MAGA before Election?,2024-11-05,0.006,0,0,0
Will Trump win North Dakota by the largest margin?,2024-11-05,0.031,-1,-1,-1
Will Alaska be the last state to be called by the AP?,2024-11-05,0.185,-1,-1,-1
Will Trump win Idaho by the largest margin?,2024-11-05,0.025,1,-1,-1
"Will Trump say ""border"" 20 or more times during Michigan rally on Nov 4?",2024-11-05,0.585,0,0,0
Will the AP call the election by November 12?,2024-11-05,0.58,1,1,1
Will TRUMP reach $1b first?,2024-11-05,0.1065,-1,-1,-1
Will the AP call the election on November 7?,2024-11-05,0.165,1,1,1
"Will Trump say ""can you imagine"" 3 or more times during Pittsburgh rally on Nov 4?",2024-11-05,0.81,0,0,0
Will Vivek Ramaswamy win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
"Will Trump say ""Kamala"" 25 or more times during Michigan rally on Nov 4?",2024-11-05,0.33,0,0,0
Will the AP call the election by November 30?,2024-11-05,0.9395,1,1,1
Will Joe Biden endorse Donald Trump?,2024-11-05,0.005,0,0,0
Will RFK Jr. debate Biden/Trump?,2024-11-05,0.003,0,0,0
Will AOC win the popular vote in the 2024 Presidential Election?,2024-11-05,0.0005,0,0,0
AP doesn't call the election by November 20?,2024-11-05,0.0395,-1,-1,-1
Trump-Vance Republican ticket on election day?,2024-10-12,0.981,1,-1,-1
Donald & Melania Trump divorce before election?,2024-10-12,0.026,-1,-1,-1
Trump fires campaign manager?,2024-10-12,0.045,0,-1,-1
Trump in jail before election day?,2024-10-12,0.0105,-1,1,1
"Will Trump say ""million"" 15 or more times during Arizona rally on October 13?",2024-10-12,0.47,-1,-1,-1
Trump nominates RFK Jr. to Cabinet?,2024-10-12,0.2,1,1,1
"Will Trump say ""too big to rig"" 3 or more times during California rally on October 12?",2024-10-12,0.285,-1,-1,-1
"Will Trump say ""North Carolina"" 3 or more times during Colorado rally on October 11?",2024-10-12,0.002,0,0,0
"Will Trump say ""tax"" 30 or more times during California rally on October 12?",2024-10-12,0.265,1,1,1
Will Trump win Miami?,2024-10-12,0.345,0,1,1
Donald & Melania Trump divorce before election?,2024-10-18,0.014,-1,-1,-1
Will RFK Jr. debate Biden/Trump?,2024-10-18,0.0065,-1,-1,-1
Will either Kamala or Trump win every swing state?,2024-10-18,0.355,-1,-1,1
Will Joe Biden endorse Donald Trump?,2024-10-14,0.011,0,1,-1
Will Stephen Miller be Trump’s Director of National Intelligence?,2025-02-12,0.0015,0,0,0
Will Ric Grenell be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Trump meet with Zelenskyy by next Friday?,2025-02-12,0.0225,-1,-1,-1
Will Tulsi Gabbard be Trump’s Director of National Intelligence?,2025-02-12,0.997,0,0,0
Will Andrew Bailey be Trump's FBI director?,2025-02-12,0.0035,-1,-1,-1
Will Kash Patel be Trump's FBI director?,2025-02-12,0.9565,1,1,1
Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,2025-02-12,0.002,0,0,0
Will Douglas Macgregor be Trump’s Director of National Intelligence?,2025-02-12,0.0025,0,0,0
Will Chris Stewart be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,2025-02-12,0.854,-1,-1,-1
Will Robert O'Brien be Trump’s Director of National Intelligence?,2025-02-12,0.0015,0,0,0
Will Michael Flynn be Trump’s Director of National Intelligence?,2025-02-12,0.001,0,0,0
Will Trump issue an executive order on February 19?,2025-02-20,0.977,0,0,0
Will Trump issue an executive order on February 15?,2025-02-20,0.015,-1,-1,-1
Will Trump issue an executive order on February 20?,2025-02-20,0.56,-1,-1,-1
Will Ken Paxton be Trump's FBI director?,2025-02-20,0.007,-1,-1,-1
Trump negative approval before April?,2025-02-20,0.48,1,1,1
Will Andrew Bailey be Trump's FBI director?,2025-02-20,0.0015,-1,-1,-1
Will Kash Patel be Trump's FBI director?,2025-02-20,0.988,1,1,1
Will Trump Media invest in $TRUMP before March?,2025-02-25,0.0125,-1,-1,-1
Will Trump Media invest in Ethereum before March?,2025-02-25,0.0225,-1,-1,1
Will Trump Media invest in Solana before March?,2025-02-25,0.012,-1,1,-1
Will Trump Media invest in Bitcoin before March?,2025-02-25,0.0245,-1,-1,-1
Will Trump pass a border/immigration law in first 100 days?,2025-02-25,0.275,-1,-1,1
Price of eggs goes up in Trump's first month?,2025-02-25,0.978,-1,1,1
Trump tariffs on Canada in effect by May 1?,2025-02-25,0.61,1,1,-1
Trump positive favorability on March 1?,2025-02-25,0.009,1,-1,1
Will Trump cut NPR funding in February?,2025-02-25,0.061,-1,-1,-1
Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,2025-02-25,0.505,1,-1,1
Trump negative approval before April?,2025-02-25,0.905,1,1,1
Trump tariffs on Mexico in effect by May 1?,2025-02-25,0.47,1,1,1
Trump negative approval before May?,2025-02-25,0.925,1,1,1
Trump negative approval before March?,2025-02-25,0.485,-1,-1,-1
Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,2025-02-05,0.0025,-1,0,0
Will Stephen Miller be Trump’s Director of National Intelligence?,2025-02-05,0.0025,-1,-1,-1
Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,2025-02-05,0.49,-1,1,1
Trump tariffs on Canada in effect by May 1?,2025-02-05,0.37,-1,-1,-1
Will Kash Patel be Trump's FBI director?,2025-02-05,0.9705,-1,-1,-1
Will Trump Media invest in Ethereum before March?,2025-02-05,0.06,-1,-1,-1
Seven Trump Cabinet confirmations in January?,2025-01-28,0.04,1,-1,-1
Five Trump Cabinet confirmations in January?,2025-01-28,0.0025,0,0,0
Nine Trump Cabinet confirmations in January?,2025-01-28,0.365,1,-1,-1
Eight Trump Cabinet confirmations in January?,2025-01-28,0.155,1,1,1
Four Trump Cabinet confirmations in January?,2025-01-28,0.0005,0,0,0
Six Trump Cabinet confirmations in January?,2025-01-28,0.0245,-1,-1,-1
Ten or more Trump Cabinet confirmations in January?,2025-01-28,0.294,-1,-1,-1
Scott Bessent confirmed as Treasury Secretary?,2025-01-28,0.9995,0,0,0
Trump nominates Elon Musk to Cabinet?,2025-01-28,0.011,-1,-1,-1
Will Ken Paxton be Trump's FBI director?,2025-01-28,0.0135,0,-1,-1
Will Lisa Murkowski  vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-01-28,0.195,-1,-1,-1
Will Kash Patel be Trump's FBI director?,2025-01-28,0.89,-1,1,1
Will Mitch McConnell vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-01-28,0.03,1,-1,-1
Will Andrew Bailey be Trump's FBI director?,2025-01-28,0.028,1,-1,-1
Will Robert Giuffra be Trump's Attorney General?,2025-01-28,0.0015,1,1,0
Will Andrew Bailey be Trump's Attorney General?,2025-01-28,0.0025,-1,-1,-1
Will Ken Paxton be Trump's Attorney General?,2025-01-28,0.002,1,1,-1
Will John Fetterman vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-01-28,0.135,-1,-1,-1
Will Susan Collins vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,2025-01-28,0.085,-1,1,1
Lori Chavez-DeRemer confirmed as Labor Secretary?,2025-03-11,0.9995,0,0,0
